Date,usd_krw_usd_krw_Open,usd_krw_usd_krw_High,usd_krw_usd_krw_Low,usd_krw_usd_krw_Close,usd_krw_usd_krw_Adj Close,usd_krw_usd_krw_Volume,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap
2006-12-07,907.619995,911.950012,901.719971,903.539978,903.539978,0.0,1411.73,1416.13,1407.66,1410.3,237406807,-0.0024,2,-3.43,2843976816811,692104216992340
2006-12-08,903.539978,918.25,878.609985,899.039978,899.039978,0.0,1400.98,1400.98,1386.26,1390.43,221668925,-0.0141,2,-19.87,2922813913194,682328741262190
2006-12-11,885.369995,924.450012,885.340027,908.780029,908.780029,0.0,1390.26,1396.15,1389.65,1390.73,213259900,0.0002,1,0.3,2258525688180,682385018855360
2006-12-12,908.710022,920.650024,907.580017,909.210022,909.210022,0.0,1392.22,1392.9,1373.03,1376.98,195341734,-0.009899999999999999,2,-13.75,2536232274337,675992946798810
2006-12-13,909.169983,920.599976,908.929993,915.299988,915.299988,0.0,1375.31,1386.69,1373.52,1383.28,186913164,0.0046,1,6.3,2537771877679,679139385343475
2006-12-14,915.330017,919.0,907.349976,909.01001,909.01001,0.0,1385.5,1418.38,1376.87,1418.38,250160408,0.0254,1,35.1,4610445197871,696108371051590
2006-12-15,909.179993,921.25,908.840027,917.380005,917.380005,0.0,1418.53,1425.78,1412.17,1421.87,319547661,0.0025,1,3.49,2961185652210,697706913724545
2006-12-18,918.27002,925.200012,915.320007,916.080017,916.080017,0.0,1427.14,1437.64,1427.14,1433.23,244628885,0.008,1,11.36,2778671489828,703183929295870
2006-12-19,916.01001,930.049988,914.859985,915.450012,915.450012,0.0,1431.07,1436.4,1425.6,1427.76,215448574,-0.0038,2,-5.47,2608340368317,700542763195950
2006-12-20,915.380005,924.049988,886.640015,886.679993,886.679993,0.0,1429.77,1445.5,1429.77,1442.28,240498547,0.0102,1,14.52,3007920161085,707660085462880
2006-12-21,886.640015,925.549988,886.51001,916.669983,916.669983,0.0,1444.41,1445.51,1434.47,1436.47,193026045,-0.004,2,-5.81,2626650177820,704793346391525
2006-12-22,916.880005,926.650024,915.72998,921.5,921.5,0.0,1432.03,1439.27,1432.03,1437.49,218348554,0.0007000000000000001,1,1.02,2578279798756,705211497444325
2006-12-26,921.429993,924.419983,893.150024,892.809998,892.809998,0.0,1434.58,1441.21,1422.37,1433.92,218666486,-0.0025,2,-3.57,2585669135385,703945998536130
2006-12-27,892.809998,921.72998,887.830017,921.099976,921.099976,0.0,1426.8,1429.84,1418.77,1425.1,175940071,-0.0062,2,-8.82,1809360836820,700019219440725
2006-12-28,921.169983,927.75,913.52002,917.01001,917.01001,0.0,1433.63,1437.48,1425.84,1434.46,160604274,0.0066,1,9.36,1968110472990,704587507977345
2007-01-02,917.22998,923.700012,912.599976,914.419983,914.419983,0.0,1438.89,1439.71,1430.06,1435.26,147738874,0.0006,1,0.8,2037041214537,705331658848560
2007-01-03,914.48999,924.200012,913.349976,914.309998,914.309998,0.0,1436.42,1437.79,1409.31,1409.35,203207820,-0.0181,2,-25.91,2611604472961,692674665049475
2007-01-04,914.309998,929.400024,913.719971,925.23999,925.23999,0.0,1410.55,1411.12,1388.5,1397.29,241172494,-0.0086,2,-12.06,2967081204825,686777866954890
2007-01-05,925.280029,932.450012,922.200012,925.440002,925.440002,0.0,1398.6,1400.59,1372.36,1385.76,277291837,-0.0083,2,-11.53,3394971610133,681185456623195
2007-01-08,898.070007,936.150024,897.830017,924.369995,924.369995,0.0,1376.76,1384.65,1366.48,1370.81,177591554,-0.0108,2,-14.95,2555241244959,673840181097160
2007-01-09,924.299988,936.650024,923.640015,928.169983,928.169983,0.0,1376.71,1381.99,1367.74,1374.34,216844007,0.0026,1,3.53,2473171096196,675406045109805
2007-01-10,928.26001,935.900024,925.280029,930.159973,930.159973,0.0,1372.52,1372.52,1345.08,1355.79,225461612,-0.013500000000000002,2,-18.55,2912102069775,665963580229900
2007-01-11,930.130005,937.0,925.099976,930.309998,930.309998,0.0,1357.57,1375.31,1355.63,1365.31,211751142,0.006999999999999999,1,9.52,2689446928133,670446730116930
2007-01-12,930.309998,938.099976,899.700012,927.659973,927.659973,0.0,1379.0,1389.0,1372.87,1388.37,213766243,0.0169,1,23.06,3185029447290,682183246637755
2007-01-15,895.719971,927.25,894.859985,926.669983,926.669983,0.0,1396.87,1397.64,1385.81,1390.96,163884775,0.0019,1,2.59,2462800717647,683598164571290
2007-01-16,926.780029,933.549988,921.5,925.48999,925.48999,0.0,1392.0,1393.42,1385.2,1389.71,171336188,-0.0009,2,-1.25,2188876583141,682987635084640
2007-01-17,925.599976,935.0,924.23999,925.150024,925.150024,0.0,1391.75,1391.75,1369.08,1379.48,205372850,-0.0074,2,-10.23,2674358040937,678010048987325
2007-01-18,925.179993,934.75,922.580017,923.890015,923.890015,0.0,1378.37,1385.22,1372.93,1383.21,181231570,0.0027,1,3.73,2599655175398,679606356779980
2007-01-19,924.0,934.400024,889.780029,926.72998,926.72998,0.0,1369.09,1372.63,1356.22,1360.56,222672454,-0.016399999999999998,2,-22.65,3008845237594,668556301920815
2007-01-22,926.960022,938.200012,926.02002,930.530029,930.530029,0.0,1363.84,1364.67,1348.46,1363.41,190989745,0.0021,1,2.85,2476833163117,670112629890360
2007-01-23,930.460022,938.299988,921.900024,923.280029,923.280029,0.0,1353.06,1367.03,1352.5,1363.09,184014905,-0.0002,2,-0.32,2417229667559,670109016134015
2007-01-24,923.179993,934.150024,922.289978,927.950012,927.950012,0.0,1369.96,1383.75,1369.02,1383.06,197926446,0.0147,1,19.97,2704447288000,679913197525520
2007-01-25,928.059998,934.099976,922.039978,928.700012,928.700012,0.0,1392.55,1392.55,1379.66,1382.36,157048672,-0.0005,2,-0.7,2187781796240,679698845824470
2007-01-26,928.880005,938.700012,928.109985,928.679993,928.679993,0.0,1372.36,1378.48,1366.1,1371.33,160882769,-0.008,2,-11.03,2467215455801,674188866995530
2007-01-29,898.419983,938.5,898.419983,924.890015,924.890015,0.0,1376.48,1378.28,1361.23,1363.1,136329089,-0.006,2,-8.23,2253638539421,670015414272540
2007-01-30,924.890015,940.75,924.359985,930.849976,930.849976,0.0,1365.0,1371.59,1360.42,1370.72,161252852,0.005600000000000001,1,7.62,2269271398218,673564064539275
2007-01-31,930.919983,939.150024,922.909973,924.039978,924.039978,0.0,1374.76,1374.76,1357.87,1360.23,192326761,-0.0077,2,-10.49,2278383751892,668640361807180
2007-02-01,923.929993,935.099976,893.280029,926.289978,926.289978,0.0,1367.07,1382.9,1362.04,1382.9,168200986,0.0167,1,22.67,2860275990715,679625076354685
2007-02-02,926.289978,935.349976,924.299988,931.340027,931.340027,0.0,1386.78,1413.34,1386.06,1413.14,219152091,0.0219,1,30.24,4169084266038,694714776783320
2007-02-05,899.429993,933.799988,893.23999,925.150024,925.150024,0.0,1413.77,1420.42,1409.71,1417.95,181594917,0.0034000000000000002,1,4.81,3108424378680,696717737733075
